1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
15 18
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 74
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 46
28 32
28 32
28 46
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 46
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
28 32
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 68
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 68
45 68
45 50
45 50
45 50
45 50
45 50
45 113
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 68
45 50
45 50
45 50
45 68
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 68
45 50
45 50
45 50
45 50
45 50
45 50
45 68
45 50
45 50
45 50
45 50
45 68
45 50
45 50
45 50
45 50
45 158
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 68
45 50
45 50
45 50
45 50
45 50
45 50
45 50
45 50
66 72
66 94
66 72
66 72
66 94
66 94
66 72
66 72
66 138
66 72
66 94
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 94
66 72
66 72
66 72
66 94
66 72
66 94
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 94
66 72
66 72
66 72
66 72
66 72
66 204
66 72
66 72
66 72
66 72
66 138
66 72
66 94
66 72
66 72
66 72
66 94
66 72
66 72
66 72
66 72
66 72
66 72
66 292
66 424
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 94
66 72
66 72
66 72
66 72
66 72
66 72
66 94
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 72
66 94
66 72
66 204
66 72
66 72
66 72
66 72
91 98
91 98
91 150
91 124
91 98
91 98
91 98
91 176
91 98
91 98
91 98
91 176
91 98
91 98
