1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 8
6 8
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 8
6 8
6 8
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 8
6 14
6 14
6 8
6 8
6 14
6 8
6 14
6 8
6 14
6 14
6 8
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 8
6 14
6 8
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 8
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 14
6 8
6 14
6 14
15 63
15 63
15 78
15 78
15 63
15 63
15 63
15 53
15 78
15 78
15 78
15 63
15 78
15 78
15 78
15 63
15 78
15 78
15 63
15 63
15 63
15 78
15 78
15 78
15 63
15 63
15 78
15 63
15 78
15 78
15 53
15 63
15 63
15 63
15 48
15 78
15 78
15 78
15 78
15 78
15 78
15 78
15 63
15 78
15 63
15 28
15 18
15 78
15 78
15 63
15 78
15 78
15 78
15 78
15 78
15 78
15 63
15 78
15 78
15 63
15 78
15 63
15 63
15 78
15 63
15 78
15 63
15 78
15 63
15 63
15 63
15 63
15 63
15 63
15 63
15 28
15 78
15 78
15 78
15 78
15 48
15 78
15 28
15 78
15 78
15 78
15 78
15 78
15 78
15 63
15 63
15 28
15 28
15 78
15 63
15 78
15 78
15 78
15 78
15 63
28 375
28 375
28 242
28 319
28 452
28 375
28 298
28 375
28 375
28 375
28 452
28 214
28 375
28 375
28 298
28 312
28 375
28 375
28 452
28 242
28 312
28 298
28 375
28 375
28 242
28 312
28 312
28 375
28 375
28 452
28 452
28 298
28 312
28 452
28 452
28 452
28 375
28 319
28 312
28 452
28 452
28 452
28 298
28 375
28 319
28 256
28 298
28 452
28 452
28 375
28 298
28 298
28 375
28 375
28 375
28 375
28 452
28 452
28 375
28 319
28 375
28 452
28 298
28 375
28 375
28 452
28 375
28 375
28 375
28 319
28 298
28 375
28 452
28 452
28 375
28 256
28 375
28 375
28 452
28 375
28 452
28 452
28 375
28 375
28 319
28 200
28 298
28 319
28 452
28 375
28 375
28 452
28 242
28 375
28 375
28 375
28 319
28 375
28 375
28 375
45 2489
45 2489
45 1850
45 2930
45 2489
45 1805
45 2930
45 1607
45 1850
45 2489
45 2048
45 2048
45 2048
45 2147
45 1481
45 2489
45 2048
45 1904
45 2930
45 2930
45 1436
45 1832
45 2930
45 1706
45 1382
45 2489
45 2048
45 2930
45 2489
45 2048
45 2120
45 2048
45 1832
45 1364
45 2489
45 2120
45 1679
45 1778
45 2120
45 2147
45 2930
45 2147
45 2489
45 2489
45 1598
45 2489
45 2120
45 2930
45 2147
45 2120
45 2489
45 2489
45 2120
45 1778
45 2930
45 2147
45 2147
45 2930
45 2489
45 1562
45 2930
45 2489
45 2489
45 2930
45 2489
45 2489
45 2489
45 2048
45 1265
45 2147
45 1832
45 2147
45 2489
45 2048
45 986
45 2489
45 1679
45 2930
45 1463
45 2930
45 1850
45 2120
45 1463
45 2489
45 1706
45 1778
45 2489
45 1166
45 2147
45 2930
45 2048
45 2120
45 2489
45 2930
45 2120
45 1778
45 2147
45 1805
45 2048
45 1679
66 13745
66 18651
66 13745
66 13745
66 14284
66 10456
66 12161
66 11116
66 10577
66 11743
66 13745
66 14196
66 9950
66 21522
66 11534
66 13745
66 14284
66 11743
66 8960
66 11743
66 10401
66 13987
66 12909
66 11864
66 10401
66 6056
66 13448
66 18651
66 6804
66 11644
66 9609
66 16198
66 18651
66 12249
66 16198
66 16319
66 16198
66 21522
66 12909
66 11413
66 14196
66 13327
66 18651
66 15780
66 15780
66 16198
66 10874
66 11831
66 16198
66 11710
66 13745
66 18651
66 4439
66 21522
66 16319
66 13987
66 18651
66 12645
66 16198
66 15780
66 13745
66 16198
66 18651
66 18651
66 16198
66 13327
66 13745
66 10401
66 14284
66 10247
66 14196
66 18651
