1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
1 2
6 14
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 14
6 8
6 8
6 14
6 14
6 8
6 8
6 8
6 14
6 8
6 14
6 8
6 14
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 14
6 14
6 8
6 8
6 14
6 8
6 8
6 8
6 14
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 14
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 14
6 14
6 8
6 8
6 8
6 8
6 8
6 8
6 8
6 14
6 8
6 14
6 8
6 8
6 14
6 14
6 8
6 8
6 8
6 14
6 14
6 8
6 14
6 14
6 14
6 14
6 8
6 14
6 8
6 8
6 8
6 8
6 8
6 14
6 14
6 14
6 8
6 14
6 14
6 14
6 8
6 8
15 18
15 28
15 18
15 18
15 18
15 63
15 28
15 48
15 48
15 28
15 53
15 48
15 28
15 18
15 18
15 28
15 48
15 48
15 63
15 28
15 28
15 18
15 63
15 28
15 18
15 28
15 28
15 28
15 28
15 18
15 28
15 28
15 48
15 53
15 18
15 53
15 18
15 28
15 78
15 18
15 28
15 18
15 53
15 18
15 53
15 53
15 18
15 53
15 18
15 18
15 63
15 18
15 28
15 18
15 53
15 28
15 28
15 18
15 28
15 28
15 78
15 28
15 28
15 18
15 48
15 28
15 18
15 28
15 28
15 48
15 18
15 28
15 28
15 18
15 28
15 63
15 48
15 18
15 28
15 18
15 18
15 28
15 18
15 18
15 28
15 28
15 48
15 18
15 48
15 63
15 28
15 28
15 63
15 28
15 28
15 28
15 48
15 18
15 48
15 18
28 116
28 32
28 319
28 193
28 95
28 81
28 74
28 270
28 46
28 158
28 81
28 263
28 46
28 95
28 74
28 95
28 32
28 32
28 165
28 193
28 95
28 32
28 46
28 60
28 46
28 81
28 270
28 46
28 32
28 193
28 81
28 95
28 144
28 81
28 46
28 81
28 207
28 186
28 214
28 116
28 95
28 46
28 46
28 172
28 144
28 46
28 74
28 144
28 95
28 74
28 235
28 130
28 130
28 46
28 32
28 46
28 32
28 158
28 46
28 95
28 32
28 116
28 81
28 46
28 137
28 263
28 298
28 200
28 46
28 60
28 74
28 95
28 186
28 74
28 179
28 95
28 46
28 137
28 207
28 46
28 95
28 32
28 32
28 95
28 46
28 32
28 46
28 74
28 298
28 46
28 137
28 46
28 46
28 32
28 74
28 242
28 74
28 165
28 235
28 60
45 905
45 356
45 410
45 230
45 716
45 581
45 176
45 473
45 311
45 545
45 842
45 131
45 68
45 230
45 176
45 176
45 1247
45 581
45 248
45 464
45 248
45 437
45 338
45 356
45 257
45 266
45 959
45 401
45 248
45 563
45 68
45 239
45 86
45 104
45 680
45 257
45 527
45 131
45 1004
45 329
45 491
45 50
45 383
45 1211
45 608
45 563
45 212
45 356
45 482
45 68
45 203
45 275
45 221
45 680
45 446
45 689
45 185
45 356
45 716
45 788
45 725
45 68
45 545
45 428
45 185
45 239
45 392
45 257
45 248
45 536
45 284
45 653
45 689
45 131
45 176
45 1022
45 131
45 212
45 563
45 581
45 1004
45 86
45 203
45 257
45 1049
45 50
45 230
45 437
45 158
45 320
45 68
45 68
45 1157
45 833
45 68
45 113
45 374
45 671
45 536
45 437
66 3383
66 1667
66 732
66 325
66 2580
66 523
66 1205
66 3152
66 2206
66 996
66 1370
66 3350
66 2272
66 1007
66 1414
66 677
66 490
66 2800
66 776
66 1260
66 1601
66 2129
66 2525
66 1172
66 655
66 1238
66 1414
66 204
66 1524
66 2261
66 1370
66 1392
66 523
66 1700
66 721
66 853
66 281
66 1040
66 1359
66 2107
66 2063
66 2569
66 1656
66 578
66 1634
66 952
66 1832
66 2041
66 2525
66 4450
66 2690
66 1469
66 248
66 1733
66 3086
66 2800
66 1491
66 424
66 2844
66 853
66 1469
66 710
66 2030
66 292
66 1183
66 864
66 1535
66 2162
66 2239
66 325
66 171
66 2272
66 776
66 248
66 842
66 523
66 2206
66 1282
66 1128
66 1744
66 1117
66 2481
66 1381
66 1469
66 1370
66 1612
66 1711
66 523
66 2998
66 2107
66 963
66 831
66 1513
66 831
66 3009
66 2426
